"W_tilda.3"
0.014627
-0.014627
-0.03659
-0.047486
-0.046501
-0.035319
-0.023453
-0.013702
-0.0072
-0.004117
-0.002338
-0.001257
-0.000635
-0.000331
-0.000261
-0.00034
-0.000462
-0.000538
-0.000526
-0.000427
-0.000273
-0.000105
4.3e-05
0.000149
0.000202
0.000205
0.000168
0.000103
2.5e-05
-5.2e-05
-0.00012
-0.000171
-0.000204
-0.000218
-0.000216
-2e-04
-0.000174
-0.000142
-0.000108
-7.3e-05
-3.9e-05
-9e-06
1.8e-05
4e-05
5.8e-05
7e-05
7.8e-05
8.2e-05
8.1e-05
7.7e-05
7e-05
6e-05
4.9e-05
3.8e-05
2.5e-05
1.3e-05
2e-06
-9e-06
-1.9e-05
-2.8e-05
-3.6e-05
-4.2e-05
-4.7e-05
-5e-05
-5.2e-05
-5.3e-05
-5.3e-05
-5.1e-05
-4.9e-05
-4.7e-05
-4.4e-05
-4e-05
-3.7e-05
-3.3e-05
-2.9e-05
-2.5e-05
-2.1e-05
-1.8e-05
-1.4e-05
-1e-05
-7e-06
-3e-06
0
3e-06
5e-06
8e-06
1e-05
1.2e-05
1.4e-05
1.5e-05
1.6e-05
1.7e-05
1.8e-05
1.8e-05
1.9e-05
1.8e-05
1.8e-05
1.8e-05
1.7e-05
1.6e-05
1.5e-05
1.4e-05
1.3e-05
1.2e-05
1.1e-05
9e-06
8e-06
7e-06
5e-06
4e-06
3e-06
1e-06
0
-1e-06
-2e-06
-4e-06
-5e-06
-6e-06
-7e-06
-8e-06
-8e-06
-9e-06
-1e-05
-1e-05
-1.1e-05
-1.1e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.2e-05
-1.1e-05
-1.1e-05
-1.1e-05
-1.1e-05
-1e-05
-1e-05
-1e-05
-9e-06
-9e-06
-8e-06
-8e-06
-8e-06
-7e-06
-7e-06
-6e-06
-6e-06
-6e-06
-5e-06
-5e-06
-5e-06
-4e-06
-4e-06
-3e-06
-3e-06
-3e-06
-2e-06
-2e-06
-2e-06
-1e-06
-1e-06
-1e-06
0
0
0
0
1e-06
1e-06
1e-06
1e-06
1e-06
1e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
1e-06
1e-06
1e-06
1e-06
1e-06
1e-06
1e-06
1e-06
0
0
0
0
0
0
-1e-06
-1e-06
-1e-06
-1e-06
-1e-06
-1e-06
-1e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-5e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-4e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-2e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
-3e-06
